time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,ped_crossing_demand,avg_ped_speed,stopped_pedestrians,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id,cycle_time,phase_1_green,phase_2_green,phase_3_green,phase_4_green,pedestrian_green,yellow_time,all_red_time
5,150.0,8,8,0,6,0,0,0.7332383825476377,0.0,2.702388888209897,75.0,0,0,0,0.0062889602183737,16.02136181575434,0.0693887856474468,0,5,0.0,0.0,5,1.4774151985155897,0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,7,113.0,28.0,22.0,21.0,9.0,28.5,3,2
6,180.0,9,9,0,5,0,0,0.7665309445850037,0.0,2.693583677879756,55.55555555555556,0,0,0,0.0083551004994518,18.024032042723636,0.0986048279059166,0,2,0.0,0.0,2,1.3746361520612964,0,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,7,89.5,23.0,16.0,14.5,8.0,24.0,3,2
7,210.0,8,8,0,5,0,0,0.5711093743246298,0.0,2.2577075388615966,62.5,0,0,0,0.0073157667574376,16.02136181575434,0.1253586852271712,25,1,0.0,0.0,1,0.8926011634511456,0,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,7,114.5,31.0,28.0,22.5,12.0,19.0,3,2
8,240.0,8,8,0,5,0,0,0.4177875310476492,0.0,1.6287272704350126,62.5,0,0,0,0.0076608071911797,16.02136181575434,0.1502452407693636,76,2,0.0,0.0,2,1.5607930994438146,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,7,102.0,25.5,19.5,22.5,14.5,24.0,3,2
9,270.0,14,13,1,7,0,0,1.2285773007864529,0.0,2.650687985609401,50.0,0,0,0,0.0105724646952464,28.03738317757009,0.2893038411371151,90,1,0.0,0.0,1,1.5929289926803054,0,1,4.427675687573461,8,4,0.8660254037844387,-0.4999999999999998,7,106.5,35.0,24.0,20.5,10.0,19.0,3,2
10,300.0,11,10,1,6,0,0,1.0240352924375744,0.0,2.699745823410705,54.54545454545454,0,0,0,0.0079811663098474,22.029372496662216,0.1152980819454291,55,0,0.0,0.0,0,0.0,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,7,92.5,28.5,16.5,15.5,12.5,7.5,3,2
11,330.0,7,7,0,5,0,0,0.3353727567040229,0.0,1.240784194740599,71.42857142857143,0,0,0,0.0067009520356504,14.018691588785046,0.1119108046583153,0,1,0.0,0.0,1,1.347360719927891,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,7,92.5,30.0,16.5,18.0,10.5,17.5,3,2
12,360.0,15,14,1,5,0,0,1.6116865402192613,0.0,3.845602740946464,33.33333333333333,0,0,0,0.010764910881887,30.040053404539385,0.1185700741817821,24,3,1.72,1.72,3,1.3488838267378196,1,1,2.680384682517876,8,6,0.8660254037844387,-0.4999999999999998,7,102.5,29.5,19.0,16.5,14.0,22.5,3,2
13,390.0,10,8,2,5,0,0,0.951348293534856,0.0,2.7034979123754472,50.0,0,0,0,0.0072239310049221,20.02670226969293,0.1115561210324535,0,4,2.68,2.68,4,1.4172632258435711,1,1,3.927325030631721,8,6,0.8660254037844387,-0.4999999999999998,7,99.5,24.5,18.0,20.0,13.5,23.5,3,2
14,420.0,6,6,0,5,0,0,0.2466791517472987,0.0,1.7804986914091494,83.33333333333334,0,0,0,0.0061922545404655,12.016021361815753,0.0052659601595542,0,2,0.0,0.0,2,1.3317069754459674,0,0,0.0,8,7,0.8660254037844387,-0.4999999999999998,7,92.0,24.5,14.0,19.0,13.0,21.0,3,2
15,450.0,11,11,0,6,0,0,0.9643493304825514,0.0,2.9659434437822485,54.54545454545454,0,0,0,0.0082445735866288,22.029372496662216,0.1047231091503397,3,3,0.0,0.0,3,1.5263018575145015,0,0,0.0,8,7,0.8660254037844387,-0.4999999999999998,7,120.0,26.5,22.5,25.5,17.0,22.0,3,2
16,480.0,8,8,0,5,0,0,0.7640540703215162,0.0,2.4929140507293472,62.5,0,0,0,0.0059767599239911,16.02136181575434,0.1426734000511521,12,4,0.0,0.0,4,1.352078713189025,0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,7,105.5,29.5,24.5,22.5,10.0,24.0,3,2
17,510.0,9,9,0,5,0,0,0.8853368812505,0.0,2.7059566933628867,55.55555555555556,0,0,0,0.0066345644217026,18.024032042723636,0.1550232047074961,20,1,0.0,0.0,1,1.4445871701428767,0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,7,108.5,33.0,24.0,20.5,19.5,20.0,3,2
18,540.0,10,10,0,5,0,0,1.122262963153375,0.0,3.345050701513688,50.0,0,0,0,0.0078745050530747,20.02670226969293,0.111878902462051,0,0,0.0,0.0,0,0.0,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,7,120.0,36.0,27.0,26.0,12.0,9.0,3,2
19,570.0,6,6,0,5,0,0,0.3396769048599956,0.0,1.8460964630918213,83.33333333333334,0,0,0,0.0044138921693016,12.016021361815753,0.0034799742366631,0,1,0.0,0.0,1,1.5966675814604314,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,7,100.5,24.0,19.5,23.0,10.0,16.5,3,2
20,600.0,10,10,0,6,0,0,0.8872976877556086,0.0,2.8140805264279902,60.0,0,0,0,0.0072403438556078,20.02670226969293,0.0790892896278597,0,4,0.0,0.0,4,1.4197771780885935,0,1,5.8615607627585495,8,10,0.8660254037844387,-0.4999999999999998,7,109.5,32.0,18.0,22.0,15.0,29.5,3,2
21,630.0,14,12,2,6,0,0,1.7302368386451914,0.0,3.6131624060654937,42.85714285714285,0,0,0,0.0099141019043626,28.03738317757009,0.1298597762976815,0,3,1.0,1.0,3,1.5338375359366656,1,1,5.9098690819404105,8,10,0.8660254037844387,-0.4999999999999998,7,120.0,31.0,23.5,25.0,16.0,27.0,3,2
22,660.0,9,9,0,6,0,0,0.959994165788779,0.0,2.926212627605012,66.66666666666666,0,0,0,0.0065128548564766,18.024032042723636,0.1089168661183935,20,2,8.6,8.6,2,1.2391386677399312,1,1,6.702289290904516,8,11,0.8660254037844387,-0.4999999999999998,7,87.5,24.0,19.5,21.5,9.0,23.5,3,2
23,690.0,9,8,1,5,0,0,0.990687812055032,0.0,3.2931815715442667,55.55555555555556,0,0,0,0.0066378682227381,18.024032042723636,0.027270175806033,3,2,0.0,0.0,2,1.4709926796083177,0,1,6.576555567168623,8,11,0.8660254037844387,-0.4999999999999998,7,109.5,33.0,18.0,24.5,11.5,19.0,3,2
24,720.0,12,12,0,5,0,0,1.2333791884304517,0.0,3.2376177279055485,41.66666666666667,0,0,0,0.0106952562892596,24.032042723631506,0.1717243942341938,0,0,0.0,0.0,0,0.0,0,1,4.5464958549475,8,12,0.8660254037844387,-0.4999999999999998,7,97.0,26.5,15.0,21.0,9.5,10.0,3,2
25,750.0,11,11,0,5,0,0,1.416984115315165,0.0,3.856647062351009,45.45454545454545,0,0,0,0.0080748451100935,22.029372496662216,0.1785101307254996,101,0,0.0,0.0,0,0.0,0,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,7,120.0,39.5,22.0,23.5,14.0,8.0,3,2
26,780.0,10,10,0,5,0,0,0.9766571796248126,0.0,3.062971450241303,50.0,0,0,0,0.0072589190349128,20.02670226969293,0.087385839632188,0,0,0.0,0.0,0,0.0,0,1,2.684564009627395,8,13,0.8660254037844387,-0.4999999999999998,7,69.5,19.0,15.5,9.5,7.0,8.0,3,2
27,810.0,8,7,1,5,0,0,0.8467998757761221,0.0,3.330633055922191,62.5,0,0,0,0.00583856527414,16.02136181575434,0.0334999572616096,0,0,0.0,0.0,0,0.0,0,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,7,116.5,38.0,25.5,20.5,15.0,7.5,3,2
28,840.0,7,7,0,5,0,0,0.4665015994037028,0.0,2.103991823601185,71.42857142857143,0,0,0,0.0050447637807679,14.018691588785046,0.0769863506332918,0,3,12.64,12.64,3,0.6860446408837493,1,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,7,98.5,29.5,19.0,17.0,11.0,23.5,3,2
29,870.0,14,14,0,6,0,0,1.6257742160758362,0.0,3.853231869255116,42.85714285714285,0,0,0,0.010191875673046,28.03738317757009,0.1795082653768923,0,3,5.56,5.56,3,1.2378210973825787,1,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,7,93.5,31.0,22.0,19.0,11.0,26.5,3,2
30,900.0,10,10,0,6,0,0,0.9339587176817792,0.0,2.8441609146150424,60.0,0,0,0,0.0077203958066115,20.02670226969293,0.1513340206041794,16,1,0.0,0.0,1,1.712418441206416,0,3,6.246083009548095,8,15,0.8660254037844387,-0.4999999999999998,7,109.5,29.0,24.5,20.5,15.0,20.5,3,2
31,930.0,7,7,0,5,0,0,0.4336612090967028,0.0,2.381480829227068,71.42857142857143,0,0,0,0.0053755584819518,14.018691588785046,0.0148481138592368,0,3,0.0,0.0,3,1.3791120403306971,0,3,5.779879665095426,8,15,0.8660254037844387,-0.4999999999999998,7,90.0,22.5,21.0,18.0,11.0,23.0,3,2
32,960.0,6,6,0,5,0,0,0.2313356309238194,0.0,1.5742471706538408,83.33333333333334,0,0,0,0.0055703282770771,12.016021361815753,0.0043127335928449,0,5,0.0,0.0,5,1.3588195890895327,0,3,4.832197505110266,8,16,0.8660254037844387,-0.4999999999999998,7,120.0,35.0,26.5,24.5,16.5,25.0,3,2
33,990.0,14,12,2,5,0,0,1.692091955431158,0.0,3.465466452218772,35.714285714285715,0,0,0,0.0104684938757706,28.03738317757009,0.1474652602293099,32,1,0.0,0.0,1,1.3275385522770815,0,1,0.142491984168022,8,16,0.8660254037844387,-0.4999999999999998,7,120.0,28.5,19.0,27.5,14.5,21.0,3,2
34,1020.0,12,11,1,7,0,0,0.9662559417623398,0.0,1.8913185685799885,58.333333333333336,0,0,0,0.0089092665405308,24.032042723631506,0.2084125316182012,0,2,0.0,0.0,2,1.3026809222813882,0,2,3.6182580461474574,8,17,0.8660254037844387,-0.4999999999999998,7,77.0,23.5,12.0,12.0,7.0,24.5,3,2
35,1050.0,10,10,0,6,0,0,1.8212706387515707,0.0,2.9637276093003977,60.0,0,0,0,0.0074538111012626,114.50381679389312,0.4433076961955117,13,2,0.0,0.0,2,1.2669194185104002,0,2,4.775942006976247,8,17,0.8660254037844387,-0.4999999999999998,7,116.0,31.5,26.0,20.5,15.5,23.5,3,2
0,0.0,14,14,0,6,0,0,2.223401090004391,0.0,4.699328272438576,42.85714285714285,0,0,0,0.0065839382364073,28.03738317757009,0.2573932943457703,29,2,0.0,0.0,2,1.4230779720517066,0,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,8,100.5,26.0,18.0,22.5,10.5,21.5,3,2
1,30.0,13,13,0,6,0,0,1.994169962716028,0.0,4.092920931765297,46.15384615384615,0,0,0,0.0062361936714027,26.0347129506008,0.3735967969326942,116,1,0.0,0.0,1,1.569810719568134,0,2,13.251030671480052,8,0,0.8660254037844387,-0.4999999999999998,8,103.5,22.5,20.0,22.0,11.0,17.0,3,2
2,60.0,16,16,0,5,0,0,2.9156032015139908,0.0,4.886922011447501,31.25,0,0,0,0.0075117058860199,32.04272363150868,0.3346503280115694,9,6,0.0,0.0,6,1.6436659361049797,0,1,11.315709925944038,8,1,0.8660254037844387,-0.4999999999999998,8,101.5,24.0,20.0,21.5,16.0,30.0,3,2
3,90.0,7,7,0,4,0,0,0.8297834620029855,0.0,2.7559429004118483,57.14285714285714,0,0,0,0.0038220384117807,14.018691588785046,0.1032376129954425,0,7,0.0,0.0,7,1.3891903910049497,0,1,3.814276107381137,8,1,0.8660254037844387,-0.4999999999999998,8,68.5,17.0,16.5,12.5,7.0,30.0,3,2
4,120.0,12,12,0,6,0,0,1.844867511614081,0.0,3.888454441993154,50.0,0,0,0,0.0063852842553747,24.032042723631506,0.2910282539706467,22,4,0.0,0.0,4,1.2655988771574431,0,1,3.966265011932933,8,2,0.8660254037844387,-0.4999999999999998,8,120.0,39.0,28.5,27.0,13.5,27.5,3,2
5,150.0,16,16,0,5,0,0,2.289057742427884,0.0,3.7000465165216303,31.25,0,0,0,0.0074146162962357,32.04272363150868,0.3123338647949306,0,6,0.0,0.0,6,1.472815607585264,0,4,3.717434354486725,8,2,0.8660254037844387,-0.4999999999999998,8,88.0,25.5,19.5,16.5,10.5,30.0,3,2
6,180.0,21,21,0,5,0,0,2.942746940157162,0.0,4.697236363029901,23.809523809523807,0,0,0,0.0097052532350037,42.05607476635514,0.3381933463581313,60,4,0.0,0.0,4,1.449598071231362,0,4,1.2111365484400531,8,3,0.8660254037844387,-0.4999999999999998,8,120.0,35.5,23.5,21.0,16.0,25.0,3,2
7,210.0,17,17,0,10,0,0,1.6868322617775011,0.0,3.215516494080457,58.82352941176471,0,0,0,0.0079950605155093,34.04539385847797,0.4346474393572347,29,5,10.76,10.76,5,1.2705743336857669,1,4,4.066344232848127,8,3,0.8660254037844387,-0.4999999999999998,8,116.0,33.0,23.0,22.5,12.0,25.5,3,2
8,240.0,17,17,0,9,0,0,2.069163310329486,0.0,3.64570129831584,52.94117647058824,0,0,0,0.0079288955133273,34.04539385847797,0.533557603520693,27,3,0.0,0.0,3,1.5274218126471868,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,8,119.0,24.5,28.0,28.5,14.5,24.5,3,2
9,270.0,9,9,0,4,0,0,1.0931659641780782,0.0,3.016671337746449,44.44444444444444,0,0,0,0.0041749512545273,18.024032042723636,0.1977481439082405,0,0,0.0,0.0,0,0.0,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,8,117.0,31.0,21.5,25.0,12.5,10.0,3,2
10,300.0,12,12,0,5,0,0,1.9675054696507464,0.0,3.588636654579584,41.66666666666667,0,0,0,0.0056233682436825,24.032042723631506,0.4292331210065999,0,2,0.0,0.0,2,1.5870742866454,0,2,4.706166353548433,8,5,0.8660254037844387,-0.4999999999999998,8,83.0,20.0,19.5,14.0,11.0,19.5,3,2
11,330.0,19,19,0,6,0,0,2.750092743004958,0.0,4.22275277279353,31.57894736842105,0,0,0,0.0088284517658942,38.05073431241655,0.5144920360345908,51,8,0.2,0.2,8,1.38886308322424,1,1,6.562174648200096,8,5,0.8660254037844387,-0.4999999999999998,8,102.5,23.0,20.5,23.0,11.5,30.0,3,2
12,360.0,17,17,0,6,0,0,2.582930563627774,0.0,4.2126430130423245,35.294117647058826,0,0,0,0.0078721138602488,34.04539385847797,0.4327976029540841,40,10,2.48,2.48,10,1.2873121193856216,1,1,6.621670006191809,8,6,0.8660254037844387,-0.4999999999999998,8,120.0,37.5,25.0,27.5,15.5,30.0,3,2
13,390.0,9,9,0,4,0,0,0.9928553462955644,0.0,2.7788858773831446,44.44444444444444,0,0,0,0.0044963047404457,18.024032042723636,0.2178001427098409,0,10,0.0,0.0,10,1.4169900294319546,0,0,0.0,8,6,0.8660254037844387,-0.4999999999999998,8,63.0,18.0,10.5,10.0,7.0,30.0,3,2
14,420.0,10,10,0,4,0,0,2.13132565432337,0.0,4.259053059496844,40.0,0,0,0,0.0046885950749029,20.02670226969293,0.317261884368087,32,6,1.12,1.12,6,1.1291543992755717,1,1,5.587731964133647,8,7,0.8660254037844387,-0.4999999999999998,8,120.0,32.0,28.5,18.0,12.0,30.0,3,2
15,450.0,8,8,0,5,0,0,1.5527691614261852,0.0,4.093025293711899,62.5,0,0,0,0.0042614205031416,16.02136181575434,0.1865002865535762,41,3,5.08,5.08,3,0.8001324004082346,1,3,5.431976020659194,8,7,0.8660254037844387,-0.4999999999999998,8,71.5,19.0,13.5,14.0,8.5,22.5,3,2
16,480.0,11,11,0,5,0,0,1.7246984397760416,0.0,3.365359424939815,45.45454545454545,0,0,0,0.0053070388936465,22.029372496662216,0.4406709863829723,77,4,0.0,0.0,4,1.4033406779144149,0,2,3.262556811441409,8,8,0.8660254037844387,-0.4999999999999998,8,106.5,23.0,21.5,23.0,13.0,30.0,3,2
17,510.0,15,15,0,4,0,0,2.759019369358849,0.0,4.892697935347653,26.666666666666668,0,0,0,0.0071266049937795,30.040053404539385,0.2365439477372522,13,4,0.0,0.0,4,1.1440215597544408,0,1,2.205110450857439,8,8,0.8660254037844387,-0.4999999999999998,8,118.0,35.5,21.5,20.0,17.0,30.0,3,2
18,540.0,11,11,0,4,0,0,1.5255206119508848,0.0,3.334887308032292,36.36363636363637,0,0,0,0.0054623950263355,22.029372496662216,0.2934451109477729,42,11,0.0,0.0,11,1.282066788676123,0,3,3.211928279082361,8,9,0.8660254037844387,-0.4999999999999998,8,92.5,26.0,15.0,24.0,13.0,30.0,3,2
19,570.0,17,17,0,7,0,0,2.527506067297569,0.0,4.323714788593073,41.17647058823529,0,0,0,0.0080777454703763,34.04539385847797,0.3420567088771938,50,8,0.0,0.0,8,1.3088276442255562,0,1,4.971196535605681,8,9,0.8660254037844387,-0.4999999999999998,8,120.0,34.0,21.0,25.0,15.5,30.0,3,2
20,600.0,12,12,0,7,0,0,1.7667380057979334,0.0,3.440246825264617,58.333333333333336,0,0,0,0.0057509095183748,24.032042723631506,0.4103021297043379,58,4,0.0,0.0,4,1.3084002595926847,0,1,4.359586328525996,8,10,0.8660254037844387,-0.4999999999999998,8,86.0,23.5,13.5,14.5,10.5,30.0,3,2
21,630.0,17,17,0,4,0,0,3.5098452129048394,0.0,4.965910916831759,23.52941176470588,0,0,0,0.0080750508108822,34.04539385847797,0.171472916879114,6,0,0.0,0.0,0,0.0,0,2,4.182718627566075,8,10,0.8660254037844387,-0.4999999999999998,8,120.0,31.0,24.0,29.0,16.0,9.5,3,2
22,660.0,16,15,1,5,0,0,2.6860100417789075,0.0,4.56689507058999,31.25,0,0,0,0.0077044380740575,32.04272363150868,0.3030969048645666,7,3,0.0,0.0,3,1.342636310604428,0,2,2.44537643952367,8,11,0.8660254037844387,-0.4999999999999998,8,120.0,38.5,23.0,25.0,12.5,24.5,3,2
23,690.0,11,11,0,6,0,0,1.489164148255367,0.0,2.6606397793604555,54.54545454545454,0,0,0,0.0056280368395138,22.029372496662216,0.4311975200193707,19,3,0.0,0.0,3,1.4401347584838629,0,4,5.647406468493285,8,11,0.8660254037844387,-0.4999999999999998,8,96.5,21.5,23.0,21.5,12.5,22.5,3,2
24,720.0,9,9,0,4,0,0,1.220018721103577,0.0,2.275904933971583,44.44444444444444,0,0,0,0.0054141374882893,18.024032042723636,0.3169332276987845,71,4,0.0,0.0,4,1.5020944758251948,0,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,8,100.5,29.0,20.0,19.0,10.0,30.0,3,2
25,750.0,20,19,1,6,0,0,3.1073594518005163,0.0,4.2485078035196775,30.0,0,0,0,0.0093145077521512,40.05340453938585,0.2893473940201758,10,6,8.96,8.96,6,1.1225131772118289,1,1,4.883419934852015,8,12,0.8660254037844387,-0.4999999999999998,8,120.0,34.0,19.0,25.5,15.0,28.5,3,2
26,780.0,15,15,0,4,0,0,1.894246965385568,0.0,2.507487126690238,26.666666666666668,0,0,0,0.0081862519607647,30.040053404539385,0.4611255043024454,23,6,2.6,2.6,6,1.2376255934589424,1,2,5.171473699554276,8,13,0.8660254037844387,-0.4999999999999998,8,120.0,42.0,24.5,18.5,15.0,30.0,3,2
27,810.0,14,13,1,4,0,0,2.65172679435806,0.0,4.130212270003133,28.57142857142857,0,0,0,0.0066480146732582,28.03738317757009,0.292172619377428,0,7,7.28,7.28,7,1.1453863234688837,1,1,6.342490622809604,8,13,0.8660254037844387,-0.4999999999999998,8,119.5,35.0,21.5,26.0,14.0,30.0,3,2
28,840.0,17,17,0,7,0,0,2.5493091666199863,0.0,3.7960629137648754,41.17647058823529,0,0,0,0.0081483042998104,34.04539385847797,0.501697529348177,117,5,0.0,0.0,5,1.3482015462665011,0,1,5.105312567710279,8,14,0.8660254037844387,-0.4999999999999998,8,96.5,28.0,15.5,15.0,13.0,30.0,3,2
29,870.0,21,21,0,5,0,0,3.31047309914873,0.0,4.4174140110887885,23.809523809523807,0,0,0,0.0099482756680418,42.05607476635514,0.4509864687986683,65,5,0.0,0.0,5,1.4411169927649272,0,1,3.82787128357525,8,14,0.8660254037844387,-0.4999999999999998,8,120.0,39.0,26.5,20.0,15.0,30.0,3,2
30,900.0,13,13,0,5,0,0,1.543106856057152,0.0,3.5523352220130944,38.46153846153847,0,0,0,0.0066340704594353,26.0347129506008,0.2610239491152287,7,5,3.08,3.08,5,1.4143860023947468,1,3,3.5955599929390933,8,15,0.8660254037844387,-0.4999999999999998,8,115.0,31.5,25.0,25.5,13.0,28.5,3,2
31,930.0,8,8,0,5,0,0,1.0726025364778458,0.0,3.128041309671028,62.5,0,0,0,0.0042735517197999,16.02136181575434,0.1278629770632755,11,4,0.0,0.0,4,1.3811780501939972,0,4,5.963058426529271,8,15,0.8660254037844387,-0.4999999999999998,8,114.5,30.0,29.0,23.5,12.0,27.5,3,2
32,960.0,18,18,0,5,0,0,3.54490456444518,0.0,5.223518823218391,27.77777777777778,0,0,0,0.0088650881377377,36.04806408544727,0.3211915164371273,45,5,0.0,0.0,5,1.5060356390354497,0,3,6.238388066092181,8,16,0.8660254037844387,-0.4999999999999998,8,120.0,37.5,24.5,27.5,11.0,28.0,3,2
33,990.0,12,12,0,4,0,0,1.8513951357521965,0.0,3.779480940805099,33.33333333333333,0,0,0,0.0059316819254608,24.032042723631506,0.4186508247180351,34,6,1.62,2.12,6,1.427826679720278,2,1,3.304608259209702,8,16,0.8660254037844387,-0.4999999999999998,8,109.5,32.5,21.0,23.5,13.0,30.0,3,2
34,1020.0,13,13,0,5,0,0,1.881117685095921,0.0,3.2940279601471305,38.46153846153847,0,0,0,0.0065899781432187,26.0347129506008,0.4602276160871337,25,5,3.4,3.4,5,1.4732453083081758,1,1,3.524720363204456,8,17,0.8660254037844387,-0.4999999999999998,8,120.0,33.5,26.0,28.0,12.5,25.0,3,2
35,1050.0,7,7,0,4,0,0,1.9448029069342667,0.0,4.0937656642894,57.14285714285714,0,0,0,0.0037123787828923,26.99228791773779,0.2323786844467014,6,2,0.0,0.0,2,1.704815533436706,0,0,0.0,8,17,0.8660254037844387,-0.4999999999999998,8,90.5,27.0,20.0,21.0,12.0,19.0,3,2
0,0.0,18,18,0,7,0,0,2.4175406986311456,0.0,4.4403143194111125,38.88888888888889,0,0,0,0.0096324061566462,36.04806408544727,0.2166546871480884,0,3,0.0,0.0,3,1.486785607267565,0,2,8.248956105389883,8,0,0.8660254037844387,-0.4999999999999998,9,109.0,31.5,22.5,17.5,12.5,23.0,3,2
1,30.0,12,12,0,7,0,0,1.3595917000078814,0.0,3.528889590211521,58.333333333333336,0,0,0,0.0065580644999321,24.032042723631506,0.3034860627025699,68,4,0.0,0.0,4,1.4386315916534629,0,1,4.528020770712573,8,0,0.8660254037844387,-0.4999999999999998,9,117.5,39.5,20.0,25.0,16.5,29.5,3,2
2,60.0,9,9,0,4,0,0,1.874685260489412,0.0,4.475471167752858,44.44444444444444,0,0,0,0.0049050306419664,18.024032042723636,0.0790152322730056,0,2,0.0,0.0,2,1.487846910304785,0,3,3.91672050674492,8,1,0.8660254037844387,-0.4999999999999998,9,70.5,19.0,10.5,11.5,8.5,19.0,3,2
3,90.0,15,15,0,4,0,0,2.773197931948171,0.0,4.840809185839476,26.666666666666668,0,0,0,0.0080100299890732,30.040053404539385,0.2855813030261388,14,0,0.0,0.0,0,0.0,0,2,4.368263769559298,8,1,0.8660254037844387,-0.4999999999999998,9,120.0,37.5,28.0,26.5,15.5,9.0,3,2
4,120.0,13,13,0,6,0,0,1.6397759200377835,0.0,4.175246623938111,46.15384615384615,0,0,0,0.0069174903780319,26.0347129506008,0.1720926870490832,0,2,0.0,0.0,2,1.2971500021776907,0,2,4.347454199628775,8,2,0.8660254037844387,-0.4999999999999998,9,92.5,27.0,18.5,15.0,11.0,20.5,3,2
5,150.0,9,9,0,7,0,0,1.0599916039191233,0.0,2.8542769916722905,77.77777777777779,0,0,0,0.0056260400496797,18.024032042723636,0.2812752870225761,75,3,0.0,0.0,3,1.4558740744161696,0,1,2.6942960322468084,8,2,0.8660254037844387,-0.4999999999999998,9,107.0,28.5,21.0,16.5,16.5,23.5,3,2
6,180.0,7,7,0,4,0,0,1.177235658282188,0.0,3.57711198842083,57.14285714285714,0,0,0,0.0038162973917716,14.018691588785046,0.1512085750340107,22,4,0.0,0.0,4,1.4212435903049665,0,2,2.921411136902486,8,3,0.8660254037844387,-0.4999999999999998,9,120.0,42.0,24.5,26.5,10.5,28.5,3,2
7,210.0,9,9,0,5,0,0,1.7600080923467205,0.0,4.140618441162321,55.55555555555556,0,0,0,0.0048899282219762,18.024032042723636,0.1659198248772295,42,4,0.0,0.0,4,1.4390432293164377,0,1,3.906651261408161,8,3,0.8660254037844387,-0.4999999999999998,9,83.0,26.0,14.0,17.5,9.0,29.5,3,2
8,240.0,15,15,0,6,0,0,1.795622580649192,0.0,3.5678456077833105,40.0,0,0,0,0.0080750885145171,30.040053404539385,0.3250759921166243,13,2,0.0,0.0,2,1.354922225390779,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,9,120.0,31.0,25.5,26.5,16.0,24.0,3,2
9,270.0,16,16,0,6,0,0,1.698611358362235,0.0,3.5962640732368847,37.5,0,0,0,0.0086874195472729,32.04272363150868,0.2761271076379078,17,3,5.88,5.88,3,0.9241654623624442,1,2,6.535384132093137,8,4,0.8660254037844387,-0.4999999999999998,9,120.0,36.5,21.5,27.5,15.0,26.0,3,2
10,300.0,15,15,0,6,0,0,2.18085377255206,0.0,3.877298904947797,40.0,0,0,0,0.0082093235522917,30.040053404539385,0.4388328192079591,51,3,0.0,0.0,3,1.5126912956414045,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,9,120.0,39.0,19.0,25.5,16.0,23.0,3,2
11,330.0,9,9,0,4,0,0,1.4805478779304029,0.0,3.812646432039335,44.44444444444444,0,0,0,0.0049555929881018,18.024032042723636,0.1413731656671591,0,2,0.0,0.0,2,1.426064499529183,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,9,112.0,30.5,24.0,21.5,12.0,25.0,3,2
12,360.0,10,10,0,5,0,0,1.8741214062479,0.0,4.436385631993299,50.0,0,0,0,0.005415078589096,20.02670226969293,0.1918209296531806,0,1,0.0,0.0,1,1.2947876059753316,0,1,4.845754081257619,8,6,0.8660254037844387,-0.4999999999999998,9,66.0,16.0,13.5,12.5,7.0,20.5,3,2
13,390.0,11,11,0,5,0,0,1.5690024754224052,0.0,3.524559263038632,45.45454545454545,0,0,0,0.0059310013337127,22.029372496662216,0.2095074167676938,0,1,0.0,0.0,1,1.7760259503758165,0,1,6.031755506158851,8,6,0.8660254037844387,-0.4999999999999998,9,105.0,20.5,27.0,21.0,13.0,17.0,3,2
14,420.0,16,15,1,7,0,0,1.609318153144599,0.001026523174891,3.3237728506517383,43.75,0,0,0,0.0086449596734063,32.04272363150868,0.4026679463310701,88,1,0.0,0.0,1,1.6200098661118896,0,4,2.9545533341568087,8,7,0.8660254037844387,-0.4999999999999998,9,82.5,19.5,13.5,15.0,7.5,21.5,3,2
15,450.0,15,15,0,6,0,0,2.143987715668951,0.0,3.9230400762089257,40.0,0,0,0,0.0081589798804529,30.040053404539385,0.4518794149867008,39,3,2.0,2.0,3,1.2028982190913629,1,4,5.713747696533622,8,7,0.8660254037844387,-0.4999999999999998,9,120.0,40.0,21.5,29.0,14.5,28.0,3,2
