time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,ped_crossing_demand,avg_ped_speed,stopped_pedestrians,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
35,1050.0,7,7,0,4,0,0,1.9448029069342667,0.0,4.0937656642894,57.14285714285714,0,0,0,0.0037123787828923127,26.99228791773779,0.2323786844467014,6,2,0.0,0.0,2,1.7048155334367059,0,0,0.0,8,17,0.8660254037844387,-0.4999999999999998,08
0,0.0,18,18,0,7,0,0,2.4175406986311456,0.0,4.4403143194111125,38.88888888888889,0,0,0,0.0096324061566462,36.048064085447265,0.21665468714808842,0,3,0.0,0.0,3,1.486785607267565,0,2,8.248956105389883,8,0,0.8660254037844387,-0.4999999999999998,09
1,30.0,12,12,0,7,0,0,1.3595917000078814,0.0,3.528889590211521,58.333333333333336,0,0,0,0.006558064499932123,24.032042723631506,0.30348606270256995,68,4,0.0,0.0,4,1.4386315916534629,0,1,4.528020770712573,8,0,0.8660254037844387,-0.4999999999999998,09
2,60.0,9,9,0,4,0,0,1.8746852604894118,0.0,4.475471167752858,44.44444444444444,0,0,0,0.004905030641966424,18.024032042723633,0.07901523227300565,0,2,0.0,0.0,2,1.487846910304785,0,3,3.9167205067449204,8,1,0.8660254037844387,-0.4999999999999998,09
3,90.0,15,15,0,4,0,0,2.773197931948171,0.0,4.840809185839476,26.666666666666668,0,0,0,0.008010029989073247,30.040053404539385,0.2855813030261388,14,0,0.0,0.0,0,0.0,0,2,4.368263769559298,8,1,0.8660254037844387,-0.4999999999999998,09
4,120.0,13,13,0,6,0,0,1.6397759200377837,0.0,4.175246623938111,46.15384615384615,0,0,0,0.00691749037803196,26.0347129506008,0.1720926870490832,0,2,0.0,0.0,2,1.2971500021776907,0,2,4.347454199628775,8,2,0.8660254037844387,-0.4999999999999998,09
5,150.0,9,9,0,7,0,0,1.0599916039191233,0.0,2.8542769916722905,77.77777777777779,0,0,0,0.005626040049679765,18.024032042723633,0.28127528702257615,75,3,0.0,0.0,3,1.4558740744161696,0,1,2.6942960322468084,8,2,0.8660254037844387,-0.4999999999999998,09
6,180.0,7,7,0,4,0,0,1.1772356582821881,0.0,3.57711198842083,57.14285714285714,0,0,0,0.0038162973917716205,14.018691588785046,0.15120857503401075,22,4,0.0,0.0,4,1.4212435903049665,0,2,2.921411136902486,8,3,0.8660254037844387,-0.4999999999999998,09
7,210.0,9,9,0,5,0,0,1.7600080923467205,0.0,4.140618441162321,55.55555555555556,0,0,0,0.004889928221976226,18.024032042723633,0.16591982487722953,42,4,0.0,0.0,4,1.4390432293164377,0,1,3.906651261408161,8,3,0.8660254037844387,-0.4999999999999998,09
8,240.0,15,15,0,6,0,0,1.795622580649192,0.0,3.5678456077833105,40.0,0,0,0,0.008075088514517114,30.040053404539385,0.3250759921166243,13,2,0.0,0.0,2,1.3549222253907787,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,09
9,270.0,16,16,0,6,0,0,1.698611358362235,0.0,3.5962640732368847,37.5,0,0,0,0.008687419547272918,32.04272363150868,0.2761271076379078,17,3,5.88,5.88,3,0.9241654623624442,1,2,6.535384132093137,8,4,0.8660254037844387,-0.4999999999999998,09
10,300.0,15,15,0,6,0,0,2.18085377255206,0.0,3.877298904947797,40.0,0,0,0,0.008209323552291719,30.040053404539385,0.43883281920795913,51,3,0.0,0.0,3,1.5126912956414043,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,09
11,330.0,9,9,0,4,0,0,1.4805478779304027,0.0,3.812646432039335,44.44444444444444,0,0,0,0.0049555929881018035,18.024032042723633,0.14137316566715918,0,2,0.0,0.0,2,1.4260644995291827,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,09
12,360.0,10,10,0,5,0,0,1.8741214062478997,0.0,4.436385631993299,50.0,0,0,0,0.005415078589096083,20.026702269692926,0.19182092965318062,0,1,0.0,0.0,1,1.2947876059753316,0,1,4.845754081257619,8,6,0.8660254037844387,-0.4999999999999998,09
13,390.0,11,11,0,5,0,0,1.5690024754224052,0.0,3.5245592630386318,45.45454545454545,0,0,0,0.0059310013337127605,22.029372496662216,0.2095074167676938,0,1,0.0,0.0,1,1.7760259503758165,0,1,6.031755506158851,8,6,0.8660254037844387,-0.4999999999999998,09
14,420.0,16,15,1,7,0,0,1.609318153144599,0.0010265231748910236,3.3237728506517383,43.75,0,0,0,0.00864495967340637,32.04272363150868,0.4026679463310701,88,1,0.0,0.0,1,1.6200098661118896,0,4,2.9545533341568087,8,7,0.8660254037844387,-0.4999999999999998,09
15,450.0,15,15,0,6,0,0,2.143987715668951,0.0,3.9230400762089257,40.0,0,0,0,0.00815897988045294,30.040053404539385,0.4518794149867008,39,3,2.0,2.0,3,1.2028982190913629,1,4,5.713747696533622,8,7,0.8660254037844387,-0.4999999999999998,09
16,480.0,8,8,0,4,0,0,1.312507865688997,0.0,3.7075852919364505,50.0,0,0,0,0.00439654847124914,16.02136181575434,0.11114915683612443,19,3,15.44,15.44,3,0.6628635537922548,1,4,4.645993907426845,8,8,0.8660254037844387,-0.4999999999999998,09
17,510.0,7,7,0,4,0,0,0.7906738052363941,0.0,2.5024628342910864,57.14285714285714,0,0,0,0.0049398751630583245,14.018691588785046,0.1975123367860387,0,2,0.0,0.0,2,1.4418889836410897,0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,09
18,540.0,18,17,1,4,0,0,3.4234940980086805,0.0,5.381613999488992,22.22222222222222,0,0,0,0.009713648385809247,36.048064085447265,0.19146363478228529,0,1,0.0,0.0,1,1.3896806265373594,0,1,0.8357668556572291,8,9,0.8660254037844387,-0.4999999999999998,09
19,570.0,11,10,1,5,0,0,1.1897123011841575,0.0,3.068268217686429,45.45454545454545,0,0,0,0.007192165070321777,22.029372496662216,0.24820512078441956,0,0,0.0,0.0,0,0.0,0,2,3.9827687158223433,8,9,0.8660254037844387,-0.4999999999999998,09
20,600.0,10,10,0,4,0,0,2.136454953199466,0.0,4.479666460324039,40.0,0,0,0,0.005592747616868245,20.026702269692926,0.05594816833544328,0,3,0.0,0.0,3,1.5237398716596275,0,2,3.879820427314456,8,10,0.8660254037844387,-0.4999999999999998,09
21,630.0,9,9,0,4,0,0,1.4709833528354093,0.0,3.5485634731974334,44.44444444444444,0,0,0,0.005008612958554483,18.024032042723633,0.18967647266580098,0,7,0.0,0.0,7,1.3550674786861665,0,2,4.636635775549224,8,10,0.8660254037844387,-0.4999999999999998,09
22,660.0,9,9,0,6,0,0,1.0083305607204605,0.0,2.501998591234826,66.66666666666666,0,0,0,0.005004614116165604,18.024032042723633,0.22258049858144585,6,5,3.3,3.56,5,1.2175235189618305,2,4,5.502005552784578,8,11,0.8660254037844387,-0.4999999999999998,09
23,690.0,13,13,0,5,0,0,1.6731360669593378,0.0,3.3526906064016004,38.46153846153847,0,0,0,0.007159693976117051,26.0347129506008,0.31927649917743783,25,3,0.0,0.0,3,1.416667849782401,0,1,5.058789606751826,8,11,0.8660254037844387,-0.4999999999999998,09
24,720.0,21,21,0,4,0,0,3.5840938157594504,0.0,4.974640472022246,19.047619047619047,0,0,0,0.011281716883373325,42.05607476635514,0.34679551655016416,28,3,0.0,0.0,3,1.5058044193064395,0,1,2.299556796400445,8,12,0.8660254037844387,-0.4999999999999998,09
25,750.0,11,11,0,5,0,0,1.7022416158097597,0.0,3.5778380156780725,45.45454545454545,0,0,0,0.006127184278791411,22.029372496662216,0.3028406562968513,26,2,0.0,0.0,2,1.4859074607250875,0,1,3.7426880250193255,8,12,0.8660254037844387,-0.4999999999999998,09
26,780.0,5,5,0,4,0,0,0.7317297345874422,0.0,2.035111512720704,80.0,0,0,0,0.005635912176039625,82.41758241758242,0.27231778624330116,0,0,0.0,0.0,0,0.0,0,1,7.60438844282228,8,13,0.8660254037844387,-0.4999999999999998,09
0,0.0,11,10,1,5,0,0,1.402341147800489,0.0,3.7341156274579643,45.45454545454545,0,0,0,0.007632795205216867,22.029372496662216,0.09829064930975294,0,2,0.0,0.0,2,1.3067743772416913,0,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,10
1,30.0,11,11,0,5,0,0,1.3289341210402554,0.0,3.3607645199413354,45.45454545454545,0,0,0,0.0076469777783929075,22.029372496662216,0.19041767155247044,22,2,0.0,0.0,2,1.4097499259172506,0,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,10
2,60.0,17,17,0,6,0,0,2.0215359108339412,0.0,4.166339107820299,35.294117647058826,0,0,0,0.01163686664190332,34.04539385847797,0.21487758363206386,13,4,0.0,0.0,4,1.3061040671275135,0,1,0.8357572999790797,8,1,0.8660254037844387,-0.4999999999999998,10
3,90.0,18,18,0,7,0,0,1.9380890020443897,0.0,4.265701549065965,38.88888888888889,0,0,0,0.012263542046633349,36.048064085447265,0.272677816780581,83,2,0.0,0.0,2,0.8878148448805603,0,2,2.7180397466512884,8,1,0.8660254037844387,-0.4999999999999998,10
4,120.0,13,13,0,5,0,0,1.8013331237789887,0.0,4.286959072135509,38.46153846153847,0,0,0,0.008866464608162134,26.0347129506008,0.1911056940230352,8,3,19.56,19.56,3,0.6851258905175932,1,1,5.925711987534076,8,2,0.8660254037844387,-0.4999999999999998,10
5,150.0,15,15,0,6,0,0,1.9874886822679214,0.0,4.130804718641064,40.0,0,0,0,0.010601123970191993,30.040053404539385,0.20638987728046346,0,3,0.0,0.0,3,1.388088048607707,0,2,2.627019825394669,8,2,0.8660254037844387,-0.4999999999999998,10
6,180.0,9,9,0,7,0,0,0.6229035447370183,0.0,1.8915815108997422,77.77777777777779,0,0,0,0.00744187357755753,18.024032042723633,0.19744768593071235,0,0,0.0,0.0,0,0.0,0,3,6.1562882416214535,8,3,0.8660254037844387,-0.4999999999999998,10
7,210.0,11,11,0,5,0,0,1.3711666504545186,0.0,3.8758950524178424,45.45454545454545,0,0,0,0.007569862362046012,22.029372496662216,0.10183624669356672,21,2,0.36,0.36,2,1.5652518769558925,1,2,5.61462437085414,8,3,0.8660254037844387,-0.4999999999999998,10
8,240.0,12,12,0,6,0,0,1.3366181808249433,0.0,3.3450242097179697,50.0,0,0,0,0.008318574563893776,24.032042723631506,0.2529833135347469,45,5,25.08,25.08,5,1.1161155437351882,1,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,10
9,270.0,9,9,0,6,0,0,0.8971177740990162,0.0,2.8837061673739774,66.66666666666666,0,0,0,0.006212389959371067,18.024032042723633,0.12302407263807749,1,5,4.4,4.4,5,1.3237378876624082,1,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,10
10,300.0,6,6,0,5,0,0,0.3500359755004142,0.0,2.2113586214430736,83.33333333333334,0,0,0,0.00425938504686185,12.016021361815753,0.0058499719228985204,0,1,0.0,0.0,1,1.3239005688112684,0,1,5.68269944227388,8,5,0.8660254037844387,-0.4999999999999998,10
11,330.0,11,9,2,5,0,0,1.2139240389716763,0.0,3.4419770697091567,45.45454545454545,0,0,0,0.008953105378775326,22.029372496662216,0.04147077932569284,0,2,0.0,0.0,2,1.5722873475476593,0,3,5.146726218459218,8,5,0.8660254037844387,-0.4999999999999998,10
12,360.0,17,15,2,9,0,0,1.4620180115599688,0.0,3.266044952903297,52.94117647058824,0,0,0,0.011835141698865322,34.04539385847797,0.3546755356765866,108,1,0.0,0.0,1,1.276070686957276,0,2,4.7072391546692565,8,6,0.8660254037844387,-0.4999999999999998,10
13,390.0,14,14,0,7,0,0,1.318285796627277,0.0,2.892817166868094,50.0,0,0,0,0.00984264668085727,28.037383177570092,0.32177029838046906,28,1,0.0,0.0,1,1.5838886441837863,0,2,3.5170399247213764,8,6,0.8660254037844387,-0.4999999999999998,10
14,420.0,15,15,0,7,0,0,1.507532137285711,0.0,3.3797317140728333,46.666666666666664,0,0,0,0.010518756034141968,30.040053404539385,0.30946611681669495,55,1,0.0,0.0,1,1.802641961089221,0,4,5.1925049687354115,8,7,0.8660254037844387,-0.4999999999999998,10
15,450.0,18,17,1,5,0,0,1.8681187168052782,0.0,3.491334570365574,27.77777777777778,0,0,0,0.012393579892650457,36.048064085447265,0.3397851849146952,6,1,0.0,0.0,1,1.811169184934436,0,3,5.304032119993739,8,7,0.8660254037844387,-0.4999999999999998,10
16,480.0,12,12,0,5,0,0,1.2059086920222581,0.0,3.232966413692277,41.66666666666667,0,0,0,0.008188826257006088,24.032042723631506,0.22576518682017926,62,1,0.0,0.0,1,1.4772400826331513,0,1,4.173512542451461,8,8,0.8660254037844387,-0.4999999999999998,10
17,510.0,15,15,0,5,0,0,1.8186069937908107,0.0,4.112601656052934,33.33333333333333,0,0,0,0.01076945010860244,30.040053404539385,0.16570047154629608,23,1,0.0,0.0,1,1.5086207643598777,0,1,3.9748595253098307,8,8,0.8660254037844387,-0.4999999999999998,10
18,540.0,16,16,0,8,0,0,1.6044873177822294,0.0,3.630492791998403,50.0,0,0,0,0.010997772724811894,32.04272363150868,0.27943117115229826,22,0,0.0,0.0,0,0.0,0,1,2.856812279532317,8,9,0.8660254037844387,-0.4999999999999998,10
19,570.0,12,12,0,6,0,0,1.323837842257078,0.0,3.486529878813377,50.0,0,0,0,0.00843884909450771,24.032042723631506,0.22186114143495947,42,2,0.0,0.0,2,1.4745784373865687,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,10
20,600.0,9,9,0,5,0,0,0.8954661885556465,0.0,3.2208282677811826,55.55555555555556,0,0,0,0.006253183554199511,18.024032042723633,0.09161661926561666,0,2,0.0,0.0,2,1.4084679733012981,0,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,10
21,630.0,15,15,0,7,0,0,1.7875780223367066,0.0,4.3141403560432545,46.666666666666664,0,0,0,0.01021142000553177,30.040053404539385,0.18502542901109692,0,4,4.66,8.8,4,1.0440184024332866,2,1,13.20437380399995,8,10,0.8660254037844387,-0.4999999999999998,10
22,660.0,9,9,0,6,0,0,0.5650852528026624,0.0,2.0915734281536076,66.66666666666666,0,0,0,0.008210387721906078,18.024032042723633,0.1268039258143311,0,2,0.9199999999999999,1.68,2,1.3641992542221941,2,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,10
23,690.0,18,18,0,6,0,0,2.610416902893672,0.0,4.76492404214256,33.33333333333333,0,0,0,0.01231950004348304,36.048064085447265,0.23851574903497252,21,1,0.0,0.0,1,1.387818602557597,0,1,5.552650437408556,8,11,0.8660254037844387,-0.4999999999999998,10
24,720.0,11,11,0,6,0,0,1.342271773556768,0.0,3.6453475277052823,54.54545454545454,0,0,0,0.007741955251452081,22.029372496662216,0.1415721145505948,20,4,0.0,0.0,4,1.2772216489203225,0,1,6.02287290706621,8,12,0.8660254037844387,-0.4999999999999998,10
25,750.0,13,13,0,5,0,0,1.8024659183867753,0.0,4.269656085717156,38.46153846153847,0,0,0,0.009096553949358162,26.0347129506008,0.1908116485151745,0,2,0.0,0.0,2,1.372753465201782,0,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,10
26,780.0,14,14,0,6,0,0,1.8609464411575893,0.0,3.670207566365594,42.857142857142854,0,0,0,0.00980330828108115,28.037383177570092,0.3291504384937212,41,2,15.84,15.84,2,0.7135623729020755,1,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,10
27,810.0,11,11,0,6,0,0,1.030504373314686,0.0,2.773511064518502,54.54545454545454,0,0,0,0.00784159687300511,22.029372496662216,0.2996654274991939,58,3,3.6,3.6,3,0.6949902593261458,1,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,10
28,840.0,7,7,0,5,0,0,0.7894211101583157,0.0,2.880306972631595,71.42857142857143,0,0,0,0.005433975620755453,30.0,0.078962128339789,0,2,0.0,0.0,2,1.583532074969132,0,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,10
0,0.0,9,9,0,5,0,0,0.5379132444362209,0.0,1.919401353659848,55.55555555555556,0,0,0,0.008349017382618413,18.024032042723633,0.14719716698153174,0,3,0.36,0.36,3,1.1891541464072322,1,2,4.468435262415989,8,0,0.8660254037844387,-0.4999999999999998,11
1,30.0,15,15,0,7,0,0,1.9637596192828002,0.0,4.2063609418122105,46.666666666666664,0,0,0,0.012386632717294862,30.040053404539385,0.18950382423685652,0,1,0.0,0.0,1,1.0879082902989001,0,3,8.95600476138216,8,0,0.8660254037844387,-0.4999999999999998,11
2,60.0,18,18,0,5,0,0,2.3354050380386884,0.0,4.5931707186833455,27.77777777777778,0,0,0,0.01482773733280457,36.048064085447265,0.13154925663903477,28,1,0.0,0.0,1,1.5274410735375705,0,1,3.9527100208490404,8,1,0.8660254037844387,-0.4999999999999998,11
3,90.0,15,15,0,9,0,0,1.0764498909244777,0.0,2.4755119328081756,60.0,0,0,0,0.012324706878129544,30.040053404539385,0.33875736620353525,116,2,0.0,0.0,2,1.6623546887492322,0,2,4.979204744884388,8,1,0.8660254037844387,-0.4999999999999998,11
4,120.0,16,16,0,7,0,0,1.6082058559232553,0.0,3.3859763923280397,43.75,0,0,0,0.013061392647986518,32.04272363150868,0.30054761566087623,58,2,0.0,0.0,2,1.4967184312230828,0,2,5.333207462482503,8,2,0.8660254037844387,-0.4999999999999998,11
5,150.0,9,9,0,6,0,0,0.783685130042744,0.0,2.8045328975550214,66.66666666666666,0,0,0,0.007344743839716432,18.024032042723633,0.07542244909551346,10,1,0.0,0.0,1,1.142107061183262,0,1,6.316538763404956,8,2,0.8660254037844387,-0.4999999999999998,11
6,180.0,8,8,0,5,0,0,0.8134677378960391,0.0,2.8702697046321215,62.5,0,0,0,0.006653287564703757,16.02136181575434,0.0970575708572547,0,0,0.0,0.0,0,0.0,0,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,11
7,210.0,11,11,0,5,0,0,1.4848245966938884,0.0,3.8024009169685855,45.45454545454545,0,0,0,0.009035193119772775,22.029372496662216,0.09901078956911989,0,6,1.4,1.4,6,1.214038897835453,1,1,6.131376569559675,8,3,0.8660254037844387,-0.4999999999999998,11
8,240.0,16,16,0,5,0,0,1.4883996972400568,0.0,3.3931604628177454,31.25,0,0,0,0.013232466032271614,32.04272363150868,0.24160663117466666,32,6,0.6,1.0,6,1.2972735421496524,2,2,6.675876995135782,8,4,0.8660254037844387,-0.4999999999999998,11
9,270.0,10,10,0,5,0,0,0.8671416741374315,0.0,2.1297998783284284,50.0,0,0,0,0.00826855028335058,20.026702269692926,0.3810654344225955,85,2,0.0,0.0,2,1.5975565753631937,0,1,7.393863864295525,8,4,0.8660254037844387,-0.4999999999999998,11
10,300.0,13,13,0,5,0,0,1.9507541674848743,0.0,4.134753855366356,38.46153846153847,0,0,0,0.01062462545985863,26.0347129506008,0.2155121435914299,69,2,0.0,0.0,2,1.4929030050163141,0,1,4.38245100311378,8,5,0.8660254037844387,-0.4999999999999998,11
11,330.0,16,16,0,6,0,0,2.111577264107394,0.0,4.409929935573669,37.5,0,0,0,0.013264422034291866,32.04272363150868,0.21133176249771007,11,1,0.0,0.0,1,2.146799376132868,0,2,5.239600684090879,8,5,0.8660254037844387,-0.4999999999999998,11
12,360.0,11,11,0,5,0,0,1.5055983759751022,0.0,3.802180790951735,45.45454545454545,0,0,0,0.00902994615355697,22.029372496662216,0.2301860797556179,18,4,0.0,0.0,4,1.5624374708958926,0,1,6.142752831779444,8,6,0.8660254037844387,-0.4999999999999998,11
13,390.0,7,7,0,4,0,0,1.0031262516609445,0.0,3.6607074580886225,57.14285714285714,0,0,0,0.00575477354033798,14.018691588785046,0.05221549783775049,9,3,6.84,6.84,3,1.8841331119350144,1,2,4.136536208491768,8,6,0.8660254037844387,-0.4999999999999998,11
14,420.0,12,12,0,5,0,0,1.7614312227456193,0.0,3.775160912121847,41.66666666666667,0,0,0,0.009892921392414268,24.032042723631506,0.3150312394906602,30,6,0.92,0.92,6,1.409119302860594,1,1,3.927709680519909,8,7,0.8660254037844387,-0.4999999999999998,11
15,450.0,12,12,0,4,0,0,1.7640082093956826,0.0,3.8621984718467584,33.33333333333333,0,0,0,0.009803794230106959,24.032042723631506,0.15557797685338012,0,4,0.0,0.0,4,1.5148630564189356,0,2,5.5006021822471185,8,7,0.8660254037844387,-0.4999999999999998,11
16,480.0,14,13,1,5,0,0,1.7630662210532895,0.0,3.5301267081736167,35.714285714285715,0,0,0,0.011862688591851541,28.037383177570092,0.3828240551098741,0,2,0.0,0.0,2,1.3223903939045265,0,2,5.873776170715254,8,8,0.8660254037844387,-0.4999999999999998,11
17,510.0,17,16,1,4,0,0,2.590029596800996,0.0,3.9448537276694693,23.52941176470588,0,0,0,0.013797672962498694,34.04539385847797,0.3819982578803868,27,3,0.0,0.0,3,1.8443233856219017,0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,11
18,540.0,13,13,0,6,0,0,1.6591440906013235,0.0,3.458778565018324,46.15384615384615,0,0,0,0.010538361402317795,26.0347129506008,0.2414315723391503,11,3,0.0,0.0,3,1.6954357165670433,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,11
19,570.0,11,11,0,5,0,0,1.134953187554298,0.0,2.8759924440468367,45.45454545454545,0,0,0,0.008978304260268192,22.029372496662216,0.19485085652086034,57,3,0.0,0.0,3,1.419208505932223,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,11
20,600.0,18,17,1,6,0,0,2.2157761755547476,0.0,4.11701838320406,33.33333333333333,0,0,0,0.014619092967328407,36.048064085447265,0.21052075106575455,0,1,0.0,0.0,1,1.6639515762941501,0,1,0.6807625481688205,8,10,0.8660254037844387,-0.4999999999999998,11
21,630.0,11,11,0,6,0,0,1.0777130685052145,0.0,2.8140243259287057,54.54545454545454,0,0,0,0.008909397463986524,22.029372496662216,0.24948740287114748,6,6,0.0,0.0,6,1.3965632386412634,0,1,6.547053583229659,8,10,0.8660254037844387,-0.4999999999999998,11
22,660.0,10,10,0,5,0,0,1.1610192520310434,0.0,3.397776688900554,50.0,0,0,0,0.008173681922797127,20.026702269692926,0.09776538454489507,20,7,0.28,0.28,7,1.3460798267908973,1,2,7.874516803351518,8,11,0.8660254037844387,-0.4999999999999998,11
23,690.0,18,18,0,6,0,0,2.2728758365554462,0.0,4.442364801421967,33.33333333333333,0,0,0,0.014661856296592994,36.048064085447265,0.15324941221164448,61,5,0.0,0.0,5,1.6405564233086032,0,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,11
24,720.0,13,13,0,5,0,0,1.3679601264526442,0.0,3.2183086434150927,38.46153846153847,0,0,0,0.010549993574511946,26.0347129506008,0.2460712718683064,1,5,4.92,4.92,5,1.4287858217513656,1,1,5.191317537743299,8,12,0.8660254037844387,-0.4999999999999998,11
25,750.0,10,10,0,6,0,0,0.980255260497507,0.0,2.5439273059910734,60.0,0,0,0,0.008387867606055428,20.026702269692926,0.30440077506296004,0,5,2.4,2.4,5,1.2004330795116154,1,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,11
26,780.0,9,9,0,5,0,0,0.7733641737065824,0.0,2.4182978976065597,55.55555555555556,0,0,0,0.0075356438948423,18.024032042723633,0.17349066197554547,25,4,6.24,6.24,4,1.0701034336825557,1,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,11
27,810.0,11,11,0,7,0,0,0.9574536587771731,0.0,2.5048214939504474,63.63636363636363,0,0,0,0.00905127481023457,22.029372496662216,0.25762249791243735,1,4,0.0,0.0,4,1.320797911722953,0,3,3.964578740176217,8,13,0.8660254037844387,-0.4999999999999998,11
28,840.0,17,16,1,7,0,0,1.5918408035597345,0.0,3.87197122227897,41.17647058823529,0,0,0,0.013897702350505475,34.04539385847797,0.16108105630987488,0,2,0.0,0.0,2,1.2656668645721898,0,3,7.6271541516745085,8,14,0.8660254037844387,-0.4999999999999998,11
29,870.0,18,18,0,9,0,0,1.6301195411352065,0.0,3.042813985428879,50.0,0,0,0,0.014821444451964792,36.048064085447265,0.44357982732636303,67,4,2.96,4.92,4,0.9938504938034587,2,1,4.565768161737158,8,14,0.8660254037844387,-0.4999999999999998,11
30,900.0,7,7,0,5,0,0,1.2664912359907057,0.0,2.4316139002247543,71.42857142857143,0,0,0,0.00698328322523158,269.2307692307692,0.45636398160007485,0,1,1.6,1.6,1,0.018562653976886324,1,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,11
0,0.0,11,11,0,6,0,0,2.256649750922032,0.0,4.1945366706952365,54.54545454545454,0,0,0,0.005425269771320139,22.029372496662216,0.25111609129843687,27,1,0.0,0.0,1,1.1267473020400591,0,2,5.052340209998246,8,0,0.8660254037844387,-0.4999999999999998,12
1,30.0,8,8,0,4,0,0,1.2048114151714326,0.0,3.499629456096195,50.0,0,0,0,0.0035306837159385447,16.02136181575434,0.10142268084638358,0,2,0.0,0.0,2,1.0988250347336084,0,1,6.6128367844924485,8,0,0.8660254037844387,-0.4999999999999998,12
2,60.0,9,9,0,4,0,0,1.4062172484358344,0.0,3.7755340400191164,44.44444444444444,0,0,0,0.004019726873072505,18.024032042723633,0.14003637352194637,66,1,0.0,0.0,1,1.5130551783599397,0,2,6.691980264142797,8,1,0.8660254037844387,-0.4999999999999998,12
3,90.0,10,10,0,5,0,0,1.6694985087880387,0.0,3.607369229744298,50.0,0,0,0,0.0043038341588074935,20.026702269692926,0.34267810708062857,91,1,0.0,0.0,1,1.438892671386226,0,2,4.894681506772712,8,1,0.8660254037844387,-0.4999999999999998,12
4,120.0,9,9,0,4,0,0,1.0449157390106123,0.0,2.2558031786379478,44.44444444444444,0,0,0,0.004384874546011035,18.024032042723633,0.2959761717533697,15,2,0.0,0.0,2,1.4638483235816089,0,1,5.810317022700928,8,2,0.8660254037844387,-0.4999999999999998,12
5,150.0,12,12,0,4,0,0,2.881905232950152,0.0,4.899503751441673,33.33333333333333,0,0,0,0.005147072418597067,24.032042723631506,0.1647799040667219,1,4,0.0,0.0,4,1.381177320940913,0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,12
6,180.0,10,10,0,5,0,0,1.8252337937883263,0.0,3.6880206475616313,50.0,0,0,0,0.004288349104232209,20.026702269692926,0.29821067627921755,22,5,0.0,0.0,5,1.3521507904374668,0,2,2.902158975871752,8,3,0.8660254037844387,-0.4999999999999998,12
7,210.0,13,13,0,6,0,0,1.275044668964818,0.0,2.707675421320544,46.15384615384615,0,0,0,0.00554965127157835,26.0347129506008,0.3070878585140108,0,10,0.0,0.0,10,1.7590624291786654,0,2,2.700755234176685,8,3,0.8660254037844387,-0.4999999999999998,12
8,240.0,13,13,0,5,0,0,2.229954217332404,0.0,4.200059951284888,38.46153846153847,0,0,0,0.005619626571973131,26.0347129506008,0.24056249209270886,24,5,0.0,0.0,5,1.2567154856770564,0,1,5.892528934907127,8,4,0.8660254037844387,-0.4999999999999998,12
9,270.0,14,13,1,6,0,0,2.506579088855883,0.0,4.0565712738906585,42.857142857142854,0,0,0,0.006091685359464564,28.037383177570092,0.4253862401622759,19,4,0.0,0.0,4,1.087049004448645,0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,12
10,300.0,12,12,0,8,0,0,1.4276984748558277,0.0,3.022828051108137,66.66666666666666,0,0,0,0.005321547136866854,24.032042723631506,0.3061840775868046,42,2,0.0,0.0,2,1.6575812749693437,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,12
11,330.0,12,12,0,7,0,0,1.6028068230890025,0.0,2.9304373900305105,58.333333333333336,0,0,0,0.005561923802566873,24.032042723631506,0.4810443261479527,63,1,0.0,0.0,1,1.4977555210622666,0,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,12
